agent1,agent2,num_agents_scene,common_start_frame,common_end_frame,interaction_bool,path_sharing_bool,start_path_sharing_frame_difference,real_time_closest_distance,scene
5,2,9,22,25,False,False,,117.09089081155525,scene-0358
0,4,9,1,13,False,False,,10.81057946601683,scene-0358
0,1,9,2,13,False,False,,99.77177164445237,scene-0358
4,1,9,2,16,False,False,,88.67320781263851,scene-0358
1,6,9,17,30,False,False,,62.49880576781865,scene-0358
1,7,9,19,30,False,False,,18.687640039807683,scene-0358
1,3,9,20,30,False,False,,12.899175627619655,scene-0358
1,2,9,22,30,False,False,,65.84677926095105,scene-0358
6,7,9,19,37,False,False,,30.614495811497378,scene-0358
6,3,9,20,37,False,False,,38.22461317635753,scene-0358
6,2,9,22,37,False,False,,53.76071542259446,scene-0358
7,3,9,20,37,False,False,,5.784849362939645,scene-0358
7,2,9,22,37,False,False,,34.023050885024034,scene-0358
3,2,9,22,37,False,False,,38.550679876106,scene-0358
99,0,2,1,30,False,False,,21.073235481948306,scene-0359
99,0,2,1,16,False,False,,26.24122543003786,scene-0360
99,0,2,1,24,False,False,,3.019092378176542,scene-0362
99,1,5,1,21,False,False,,3.949118181475327,scene-0363
99,2,5,1,23,False,False,,21.091578636224618,scene-0363
99,3,5,1,16,False,True,13,27.094448586648532,scene-0363
99,0,5,12,38,False,False,,69.27641547021985,scene-0363
1,2,5,1,21,False,False,,33.005834456979585,scene-0363
1,3,5,1,16,True,True,8,35.61979820783207,scene-0363
1,0,5,12,21,False,False,,104.09062726119019,scene-0363
2,3,5,1,16,False,True,15,82.9213190002159,scene-0363
2,0,5,12,23,False,False,,56.69029215350319,scene-0363
3,0,5,12,16,False,False,,142.64487593903473,scene-0363
99,1,4,1,17,False,False,,6.102859604637296,scene-0364
99,2,4,7,20,False,False,,3.4070692259755133,scene-0364
99,0,4,14,28,False,False,,3.0316873461045164,scene-0364
1,2,4,7,17,False,True,13,37.06346547823623,scene-0364
1,0,4,14,17,False,False,,55.158167823783835,scene-0364
2,0,4,14,20,False,False,,11.42545062854269,scene-0364
99,0,2,1,25,True,True,5,8.529491575697081,scene-0365
99,1,8,1,25,False,False,,3.6357138343420674,scene-0366
99,3,8,1,34,False,True,15,5.2306938168011605,scene-0366
99,2,8,1,21,False,False,,6.77792598850787,scene-0366
99,5,8,10,26,False,True,14,7.911778117966877,scene-0366
99,0,8,10,37,False,False,,22.21579065957686,scene-0366
99,6,8,11,33,True,True,11,4.564377449107689,scene-0366
99,4,8,12,37,False,True,31,5.591218655853694,scene-0366
1,3,8,1,25,False,False,,8.635930488560538,scene-0366
1,2,8,1,21,True,True,6,2.899860692891675,scene-0366
1,5,8,10,25,False,False,,13.464780303086567,scene-0366
1,0,8,10,25,False,False,,98.4532403733542,scene-0366
1,6,8,11,25,False,False,,8.918653358426768,scene-0366
1,4,8,12,25,False,False,,8.7802704773182,scene-0366
3,2,8,1,21,False,False,,6.5989913215818685,scene-0366
3,5,8,10,26,True,True,2,9.240716861133446,scene-0366
3,0,8,10,34,False,False,,6.54656557715285,scene-0366
3,6,8,11,33,False,False,,11.742057240087874,scene-0366
3,4,8,12,34,False,False,,22.67969734291549,scene-0366
2,5,8,10,21,False,False,,10.40759662509126,scene-0366
2,0,8,10,21,False,False,,81.58369469425115,scene-0366
2,6,8,11,21,False,False,,6.901088129668356,scene-0366
2,4,8,12,21,False,False,,8.112254882403295,scene-0366
5,0,8,10,26,False,False,,7.424697538932588,scene-0366
5,6,8,11,26,False,False,,3.3328446839831973,scene-0366
5,4,8,12,26,True,True,6,5.72248573357093,scene-0366
0,6,8,11,33,False,False,,5.5764172131068,scene-0366
0,4,8,12,37,False,False,,6.484993494158509,scene-0366
6,4,8,12,33,False,False,,10.589077958244454,scene-0366
99,0,2,1,37,False,False,,17.101565074354095,scene-0367
99,2,12,1,20,False,False,,17.451567498567783,scene-0368
99,0,12,1,32,False,False,,6.915296785561827,scene-0368
99,4,12,1,26,False,False,,22.577798180458714,scene-0368
99,3,12,1,28,False,False,,21.710422979231414,scene-0368
99,8,12,1,37,False,False,,10.573005457639955,scene-0368
99,5,12,1,19,False,False,,35.64828672051548,scene-0368
99,1,12,1,37,False,False,,23.277608725939544,scene-0368
99,10,12,1,37,False,False,,26.179605369846723,scene-0368
99,9,12,1,37,False,False,,15.3023961669865,scene-0368
99,6,12,3,18,False,False,,36.440419947443424,scene-0368
99,7,12,3,37,False,False,,13.906807767858506,scene-0368
2,0,12,1,20,False,False,,33.25040367732248,scene-0368
2,4,12,1,20,False,False,,4.010272642951352,scene-0368
2,3,12,1,20,False,False,,5.538556693579965,scene-0368
2,8,12,1,20,False,False,,54.85140554428636,scene-0368
2,5,12,1,19,False,False,,10.769317825466254,scene-0368
2,1,12,1,20,False,False,,7.81771531097847,scene-0368
2,10,12,1,20,False,False,,7.9272573533185176,scene-0368
2,9,12,1,20,False,False,,16.538347579287482,scene-0368
2,6,12,3,18,False,False,,16.927369404185008,scene-0368
2,7,12,3,20,False,False,,40.4603597415829,scene-0368
0,4,12,1,26,False,False,,40.21563135829503,scene-0368
0,3,12,1,28,False,False,,27.072300498730286,scene-0368
0,8,12,1,32,False,False,,8.07900481622037,scene-0368
0,5,12,1,19,False,False,,64.6801850863,scene-0368
0,1,12,1,32,False,False,,27.55312112639682,scene-0368
0,10,12,1,32,False,False,,25.21633474504003,scene-0368
0,9,12,1,32,False,False,,15.83470084951851,scene-0368
0,6,12,3,18,False,False,,60.161442043942024,scene-0368
0,7,12,3,32,False,False,,6.201404643197286,scene-0368
4,3,12,1,26,False,False,,7.680765087047744,scene-0368
4,8,12,1,26,False,False,,63.805292773444066,scene-0368
4,5,12,1,19,True,True,11,7.2433094156371185,scene-0368
4,1,12,1,26,False,False,,11.102395173595882,scene-0368
4,10,12,1,26,False,False,,13.126589434750114,scene-0368
4,9,12,1,26,False,False,,22.374469335885635,scene-0368
4,6,12,3,18,True,True,11,12.718930491688665,scene-0368
4,7,12,3,26,False,False,,48.709949973771685,scene-0368
3,8,12,1,28,False,False,,46.16594782615842,scene-0368
3,5,12,1,19,False,True,18,7.940836952095016,scene-0368
3,1,12,1,28,True,True,6,4.134922751232849,scene-0368
3,10,12,1,28,False,False,,13.186466543779318,scene-0368
3,9,12,1,28,False,False,,11.456906687686603,scene-0368
3,6,12,3,18,False,True,19,14.235280653956286,scene-0368
3,7,12,3,28,False,False,,29.178216118656,scene-0368
8,5,12,1,19,False,False,,86.56445808443846,scene-0368
8,1,12,1,37,False,False,,42.171184728573095,scene-0368
8,10,12,1,37,False,False,,31.78762242480349,scene-0368
8,9,12,1,37,False,False,,23.863310212649164,scene-0368
8,6,12,3,18,False,False,,80.84444074355,scene-0368
8,7,12,3,37,False,False,,13.746506191016408,scene-0368
5,1,12,1,19,False,True,20,10.759393569356572,scene-0368
5,10,12,1,19,False,False,,9.86330125353456,scene-0368
5,9,12,1,19,False,False,,11.518663719731716,scene-0368
5,6,12,3,18,False,False,,8.009813307469296,scene-0368
5,7,12,3,19,False,False,,74.73650038138983,scene-0368
1,10,12,1,37,False,False,,14.436344339539307,scene-0368
1,9,12,1,37,False,False,,7.66540900970764,scene-0368
1,6,12,3,18,False,True,20,16.751596273501033,scene-0368
1,7,12,3,37,False,False,,29.994143916210962,scene-0368
10,9,12,1,37,False,False,,8.54769255738982,scene-0368
10,6,12,3,18,False,False,,11.676310930843497,scene-0368
10,7,12,3,37,False,False,,17.030493812577813,scene-0368
9,6,12,3,18,False,False,,17.97354842381561,scene-0368
9,7,12,3,37,False,False,,5.837613595676272,scene-0368
6,7,12,3,18,False,False,,69.43089564330289,scene-0368
99,6,8,1,27,False,False,,38.019856003279976,scene-0369
99,5,8,1,22,False,False,,6.858384523661401,scene-0369
99,4,8,1,25,False,False,,6.883602003223042,scene-0369
99,3,8,1,14,False,False,,32.238628478140676,scene-0369
99,0,8,1,29,False,False,,9.201042949906567,scene-0369
99,1,8,1,26,False,False,,8.555007572857752,scene-0369
99,2,8,21,35,False,False,,11.627523769089754,scene-0369
6,5,8,1,22,False,False,,39.561644499361094,scene-0369
6,4,8,1,25,False,False,,31.520717236403176,scene-0369
6,3,8,1,14,False,False,,66.91281679004918,scene-0369
6,0,8,1,27,False,False,,92.14011313529684,scene-0369
6,1,8,1,26,False,False,,78.73373389631277,scene-0369
6,2,8,21,27,False,False,,100.78574847895112,scene-0369
5,4,8,1,22,False,False,,8.607904136560832,scene-0369
5,3,8,1,14,False,False,,35.942238617431464,scene-0369
5,0,8,1,22,False,False,,43.60266382281407,scene-0369
5,1,8,1,22,True,True,11,6.2916808150076875,scene-0369
4,3,8,1,14,False,False,,43.15113625322296,scene-0369
4,0,8,1,25,False,False,,36.51338151000072,scene-0369
4,1,8,1,25,True,True,5,5.2456333020290575,scene-0369
4,2,8,21,25,False,False,,71.45536385136327,scene-0369
3,0,8,1,14,False,False,,11.391686855247025,scene-0369
3,1,8,1,14,False,False,,19.221132194576107,scene-0369
0,1,8,1,26,False,False,,29.62591946213443,scene-0369
0,2,8,21,29,False,False,,16.625375482713768,scene-0369
1,2,8,21,26,False,False,,66.9103249493102,scene-0369
99,1,6,1,28,False,False,,6.214422125154245,scene-0371
99,4,6,5,28,False,False,,7.114397804490513,scene-0371
99,2,6,7,28,False,False,,6.841806915443592,scene-0371
99,3,6,11,28,False,False,,7.985363013814534,scene-0371
99,0,6,15,28,False,False,,12.818402711147908,scene-0371
1,4,6,5,28,False,False,,17.980541388245594,scene-0371
1,2,6,7,28,False,False,,26.854675007707662,scene-0371
1,3,6,11,28,False,True,19,48.95225329118391,scene-0371
1,0,6,15,28,False,False,,70.5774271820795,scene-0371
4,2,6,7,28,False,False,,8.726697542472547,scene-0371
4,3,6,11,28,False,False,,27.702681685189145,scene-0371
4,0,6,15,28,False,False,,46.2779047963409,scene-0371
2,3,6,11,28,False,False,,20.512252147056163,scene-0371
2,0,6,15,28,False,False,,39.41448937957538,scene-0371
3,0,6,15,28,False,False,,15.311722214332596,scene-0371
99,6,8,1,37,False,False,,2.806207951244827,scene-0372
99,5,8,1,37,False,False,,30.3972574553893,scene-0372
99,0,8,1,26,False,False,,41.47022066060036,scene-0372
99,3,8,1,37,False,False,,15.170559191617098,scene-0372
99,4,8,1,15,False,False,,12.656214775519155,scene-0372
99,1,8,1,37,False,False,,58.60798903219108,scene-0372
99,2,8,23,37,False,False,,80.1685991160813,scene-0372
6,5,8,1,37,False,False,,32.91851662035815,scene-0372
6,0,8,1,26,False,False,,32.00615363754833,scene-0372
6,3,8,1,37,False,False,,11.770413376169724,scene-0372
6,4,8,1,15,False,False,,10.077947509343032,scene-0372
6,1,8,1,37,False,False,,65.37716534376007,scene-0372
6,2,8,23,37,False,False,,77.60196187907702,scene-0372
5,0,8,1,26,False,False,,75.73934364179338,scene-0372
5,3,8,1,37,False,False,,43.75898902956729,scene-0372
5,4,8,1,15,False,False,,48.11674327284499,scene-0372
5,1,8,1,37,False,False,,16.427731210135498,scene-0372
5,2,8,23,37,False,False,,40.04237949502122,scene-0372
0,3,8,1,26,False,False,,16.07119965993463,scene-0372
0,4,8,1,15,False,False,,27.67433078866185,scene-0372
0,1,8,1,26,False,False,,108.10497827520302,scene-0372
0,2,8,23,26,False,False,,147.53096359829996,scene-0372
3,4,8,1,15,False,False,,8.8033956866784,scene-0372
3,1,8,1,37,False,False,,79.9269535026879,scene-0372
3,2,8,23,37,False,False,,86.69346926011951,scene-0372
4,1,8,1,15,False,False,,92.66716300956979,scene-0372
1,2,8,23,37,False,False,,8.169892152718624,scene-0372
99,0,2,1,29,False,False,,9.515196144031291,scene-0373
99,1,3,1,38,False,False,,10.014149154695358,scene-0374
99,0,3,15,28,False,False,,48.52149977825621,scene-0374
1,0,3,15,28,False,False,,62.73277455083229,scene-0374
99,0,2,1,38,False,False,,43.0540401190059,scene-0376
99,2,5,1,37,False,False,,8.580947455069047,scene-0377
99,1,5,9,35,False,False,,80.14716218273865,scene-0377
99,3,5,10,32,False,False,,65.62175144249959,scene-0377
99,0,5,17,37,False,False,,26.829249763975042,scene-0377
2,1,5,9,35,False,False,,99.5251285271905,scene-0377
2,3,5,10,32,False,False,,85.8766615154777,scene-0377
2,0,5,17,37,False,False,,14.536646384949197,scene-0377
1,3,5,10,32,False,False,,3.587718965590632,scene-0377
1,0,5,17,35,False,False,,114.1484521815642,scene-0377
3,0,5,17,32,False,False,,100.47272053085783,scene-0377
99,0,2,1,21,False,False,,32.801742437014326,scene-0378
99,1,3,4,26,False,False,,6.547581010103304,scene-0380
99,0,2,1,37,False,False,,21.559226642462576,scene-0381
99,0,2,1,18,False,False,,39.935639507095715,scene-0382
99,0,2,1,19,False,False,,8.52303076092874,scene-0385
99,0,2,1,31,False,False,,7.499414829681609,scene-0386
99,7,9,1,29,False,False,,2.6067182052868865,scene-0388
99,3,9,1,28,False,False,,3.3403094838092775,scene-0388
99,6,9,10,36,False,False,,11.718300452052885,scene-0388
99,5,9,11,38,False,True,15,3.302623030727423,scene-0388
99,0,9,13,38,False,False,,19.01358267827363,scene-0388
99,1,9,16,38,False,False,,8.02021944351359,scene-0388
99,2,9,18,38,False,True,20,4.107347644492488,scene-0388
99,4,9,25,38,False,True,28,12.719056974568065,scene-0388
7,3,9,1,28,False,False,,3.9107498716792213,scene-0388
7,6,9,10,29,False,False,,10.991515609334986,scene-0388
7,5,9,11,29,False,False,,12.932036200348264,scene-0388
7,0,9,13,29,False,False,,3.4977833212689347,scene-0388
7,1,9,16,29,False,False,,2.8075855135781076,scene-0388
7,2,9,18,29,False,True,18,34.25955235185608,scene-0388
7,4,9,25,29,False,True,27,68.20915308483808,scene-0388
3,6,9,10,28,False,False,,14.860177745395585,scene-0388
3,5,9,11,28,False,False,,12.625911576461341,scene-0388
3,0,9,13,28,False,False,,3.6737429554713703,scene-0388
3,1,9,16,28,False,False,,4.091047714589897,scene-0388
3,2,9,18,28,False,False,,36.23410171370363,scene-0388
3,4,9,25,28,False,True,25,79.0524982145857,scene-0388
6,5,9,11,36,False,False,,12.279051638460443,scene-0388
6,0,9,13,36,False,False,,17.627012706032442,scene-0388
6,1,9,16,36,False,False,,22.562467555236736,scene-0388
6,2,9,18,36,False,False,,11.202881717487736,scene-0388
6,4,9,25,36,False,False,,8.751583605590842,scene-0388
5,0,9,13,38,False,False,,3.5590691246648714,scene-0388
5,1,9,16,38,False,False,,4.102088833598267,scene-0388
5,2,9,18,38,False,False,,16.499070987141806,scene-0388
5,4,9,25,38,False,True,15,57.31296541054659,scene-0388
0,1,9,16,38,False,False,,10.247374001964046,scene-0388
0,2,9,18,38,False,False,,15.436520754879737,scene-0388
0,4,9,25,38,False,False,,35.81248297449609,scene-0388
1,2,9,18,38,False,False,,5.407642350582804,scene-0388
1,4,9,25,38,False,False,,24.022395823775156,scene-0388
2,4,9,25,38,False,False,,20.754390985165276,scene-0388
99,2,6,1,13,False,False,,5.257086546889429,scene-0389
99,3,6,1,20,False,False,,51.42978948148131,scene-0389
99,0,6,19,35,False,False,,4.845251545481076,scene-0389
99,1,6,23,37,False,False,,9.6203571495199,scene-0389
99,4,6,25,37,False,False,,12.500563988801174,scene-0389
2,3,6,1,13,False,False,,4.392432045180514,scene-0389
0,1,6,23,35,False,False,,5.352449480784998,scene-0389
0,4,6,25,35,False,False,,12.689696036167732,scene-0389
1,4,6,25,37,False,False,,26.73386492317834,scene-0389
99,0,2,1,34,True,True,8,7.988262683233589,scene-0390
99,5,7,1,13,False,False,,3.792219287370066,scene-0391
99,2,7,1,37,False,False,,22.50133273735708,scene-0391
99,1,7,3,17,False,False,,3.8729695568744495,scene-0391
99,0,7,3,15,False,False,,3.8473910527307105,scene-0391
99,3,7,17,37,False,False,,77.24386899288305,scene-0391
99,4,7,18,37,False,False,,45.75889916495988,scene-0391
5,2,7,1,13,False,False,,4.333479091987032,scene-0391
5,1,7,3,13,False,False,,8.96005020824729,scene-0391
5,0,7,3,13,False,False,,42.387062180343925,scene-0391
2,1,7,3,17,False,False,,4.379811005053666,scene-0391
2,0,7,3,15,False,False,,4.085299386876204,scene-0391
2,3,7,17,37,False,False,,105.006638055241,scene-0391
2,4,7,18,37,False,False,,73.43602543560317,scene-0391
1,0,7,3,15,False,False,,32.78762343360692,scene-0391
3,4,7,18,37,False,False,,16.94868304979648,scene-0391
99,3,5,1,19,False,True,15,5.702875961118974,scene-0392
99,2,5,1,37,False,False,,12.61296422568975,scene-0392
99,0,5,17,29,False,False,,4.234908032409014,scene-0392
99,1,5,25,37,False,False,,3.5138762367449945,scene-0392
3,2,5,1,19,True,True,7,3.8427181762928995,scene-0392
3,0,5,17,19,False,False,,83.47976107515692,scene-0392
2,0,5,17,29,False,False,,4.491019564684323,scene-0392
2,1,5,25,37,False,False,,3.231942963662246,scene-0392
0,1,5,25,29,False,False,,68.50745442835131,scene-0392
99,0,6,1,18,False,False,,24.501991958328922,scene-0393
99,3,6,1,13,False,False,,3.013606513916001,scene-0393
99,4,6,1,21,False,False,,31.42666690946388,scene-0393
99,2,6,1,13,False,False,,45.287571109745066,scene-0393
99,1,6,1,24,False,False,,11.786489148205202,scene-0393
0,3,6,1,13,False,False,,24.67280032493998,scene-0393
0,4,6,1,18,False,False,,6.980021394901171,scene-0393
0,2,6,1,13,False,False,,55.35568943592578,scene-0393
0,1,6,1,18,False,False,,12.194243638553953,scene-0393
3,4,6,1,13,False,False,,31.651694427184594,scene-0393
3,2,6,1,13,False,False,,22.89919390542272,scene-0393
3,1,6,1,13,False,False,,11.716267317086935,scene-0393
4,2,6,1,13,False,False,,63.29254787982619,scene-0393
4,1,6,1,21,False,False,,19.938078314483764,scene-0393
2,1,6,1,13,False,False,,46.58394668794969,scene-0393
99,0,2,1,32,True,True,5,7.024059365125651,scene-0394
99,0,2,1,37,False,False,,11.474187147610346,scene-0395
99,1,3,1,37,False,False,,19.703734385912064,scene-0396
99,0,3,23,37,False,False,,35.67904404390337,scene-0396
1,0,3,23,37,False,False,,66.0700548251999,scene-0396
99,11,13,1,22,False,True,15,3.3660399076716963,scene-0397
99,7,13,1,12,False,False,,11.490692192448664,scene-0397
99,3,13,1,12,False,False,,3.5989566119001757,scene-0397
99,1,13,1,29,False,False,,2.19905879348623,scene-0397
99,4,13,1,20,False,False,,3.2236077609008946,scene-0397
99,5,13,1,33,False,False,,3.0475640527459698,scene-0397
99,10,13,5,25,True,True,11,3.177936859602215,scene-0397
99,0,13,8,37,True,True,6,9.02444789534612,scene-0397
99,9,13,13,37,False,False,,17.68593992163767,scene-0397
99,8,13,16,34,False,False,,9.471780711417045,scene-0397
99,6,13,17,35,True,True,6,4.272444531466992,scene-0397
99,2,13,22,37,True,True,10,10.606294041482059,scene-0397
11,7,13,1,12,True,True,6,8.848294929753195,scene-0397
11,3,13,1,12,False,False,,22.116386088125225,scene-0397
11,1,13,1,22,False,False,,4.19547940156645,scene-0397
11,4,13,1,20,False,False,,13.281986575177449,scene-0397
11,5,13,1,22,False,False,,4.0244992896175695,scene-0397
11,10,13,5,22,False,False,,7.520003318335684,scene-0397
11,0,13,8,22,False,False,,26.233606650158084,scene-0397
11,9,13,13,22,False,False,,3.248837882322358,scene-0397
11,8,13,16,22,False,False,,3.636728833939442,scene-0397
11,6,13,17,22,False,False,,56.33680033363576,scene-0397
7,3,13,1,12,False,False,,4.124880436768413,scene-0397
7,1,13,1,12,False,False,,18.811388303299758,scene-0397
7,4,13,1,12,False,False,,2.9440526748462905,scene-0397
7,5,13,1,12,False,False,,28.04217764806221,scene-0397
7,10,13,5,12,True,True,9,16.522862559206583,scene-0397
7,0,13,8,12,False,True,18,33.19528727447414,scene-0397
3,1,13,1,12,False,False,,3.8604653340728596,scene-0397
3,4,13,1,12,False,False,,8.834854252671729,scene-0397
3,5,13,1,12,False,False,,3.958378917408634,scene-0397
3,10,13,5,12,False,False,,39.62344739254304,scene-0397
3,0,13,8,12,False,False,,65.28553675293189,scene-0397
1,4,13,1,20,False,False,,3.580409865693171,scene-0397
1,5,13,1,29,False,False,,8.019001609885178,scene-0397
1,10,13,5,25,False,False,,4.736607648407555,scene-0397
1,0,13,8,29,False,False,,7.434940490077782,scene-0397
1,9,13,13,29,False,False,,31.910983268125193,scene-0397
